Neighbourhood,Neighbourhood Number,Gender,Question Type,Characteristic,Year,Value,Ward
Mckernan,5290,Total,Citizenship,Canadian citizens aged under 18,2021,315,papastew Ward
Mckernan,5290,Total,Citizenship,Not Canadian citizens,2021,455,papastew Ward
Mckernan,5290,Women+,Citizenship,Canadian citizens,2021,1025,papastew Ward
Mckernan,5290,Women+,Citizenship,Canadian citizens aged 18 and over,2021,870,papastew Ward
Mckernan,5290,Women+,Citizenship,Canadian citizens aged under 18,2021,155,papastew Ward
Mckernan,5290,Women+,Citizenship,Not Canadian citizens,2021,220,papastew Ward
Mcleod,2530,Men+,Citizenship,Canadian citizens,2021,1165,Dene Ward
Mcleod,2530,Men+,Citizenship,Canadian citizens aged 18 and over,2021,970,Dene Ward
Mcleod,2530,Men+,Citizenship,Canadian citizens aged under 18,2021,195,Dene Ward
Mcleod,2530,Men+,Citizenship,Not Canadian citizens,2021,70,Dene Ward
Mcleod,2530,Total,Citizenship,Canadian citizens,2021,2245,Dene Ward
Mcleod,2530,Total,Citizenship,Canadian citizens aged 18 and over,2021,1855,Dene Ward
Mcleod,2530,Total,Citizenship,Canadian citizens aged under 18,2021,390,Dene Ward
Mcleod,2530,Total,Citizenship,Not Canadian citizens,2021,145,Dene Ward
Mcleod,2530,Women+,Citizenship,Canadian citizens,2021,1080,Dene Ward
Mcleod,2530,Women+,Citizenship,Canadian citizens aged 18 and over,2021,885,Dene Ward
Mcleod,2530,Women+,Citizenship,Canadian citizens aged under 18,2021,195,Dene Ward
Mcleod,2530,Women+,Citizenship,Not Canadian citizens,2021,70,Dene Ward
Mcqueen,3300,Men+,Citizenship,Canadian citizens,2021,660,Nakota Isga Ward
Mcqueen,3300,Men+,Citizenship,Canadian citizens aged 18 and over,2021,490,Nakota Isga Ward
Mcqueen,3300,Men+,Citizenship,Canadian citizens aged under 18,2021,170,Nakota Isga Ward
Mcqueen,3300,Men+,Citizenship,Not Canadian citizens,2021,75,Nakota Isga Ward
Mcqueen,3300,Total,Citizenship,Canadian citizens,2021,1315,Nakota Isga Ward
Mcqueen,3300,Total,Citizenship,Canadian citizens aged 18 and over,2021,1020,Nakota Isga Ward
Mcqueen,3300,Total,Citizenship,Canadian citizens aged under 18,2021,295,Nakota Isga Ward
Mcqueen,3300,Total,Citizenship,Not Canadian citizens,2021,155,Nakota Isga Ward
Mcqueen,3300,Women+,Citizenship,Canadian citizens,2021,655,Nakota Isga Ward
Mcqueen,3300,Women+,Citizenship,Canadian citizens aged 18 and over,2021,530,Nakota Isga Ward
Mcqueen,3300,Women+,Citizenship,Canadian citizens aged under 18,2021,130,Nakota Isga Ward
Mcqueen,3300,Women+,Citizenship,Not Canadian citizens,2021,85,Nakota Isga Ward
Meadowlark Park,4310,Men+,Citizenship,Canadian citizens,2021,1125,sipiwiyiniwak Ward
Meadowlark Park,4310,Men+,Citizenship,Canadian citizens aged 18 and over,2021,940,sipiwiyiniwak Ward
Meadowlark Park,4310,Men+,Citizenship,Canadian citizens aged under 18,2021,185,sipiwiyiniwak Ward
Meadowlark Park,4310,Men+,Citizenship,Not Canadian citizens,2021,150,sipiwiyiniwak Ward
Meadowlark Park,4310,Total,Citizenship,Canadian citizens,2021,2415,sipiwiyiniwak Ward
Meadowlark Park,4310,Total,Citizenship,Canadian citizens aged 18 and over,2021,2045,sipiwiyiniwak Ward
Meadowlark Park,4310,Total,Citizenship,Canadian citizens aged under 18,2021,370,sipiwiyiniwak Ward
Meadowlark Park,4310,Total,Citizenship,Not Canadian citizens,2021,285,sipiwiyiniwak Ward
Meadowlark Park,4310,Women+,Citizenship,Canadian citizens,2021,1290,sipiwiyiniwak Ward
Meadowlark Park,4310,Women+,Citizenship,Canadian citizens aged 18 and over,2021,1105,sipiwiyiniwak Ward
Meadowlark Park,4310,Women+,Citizenship,Canadian citizens aged under 18,2021,185,sipiwiyiniwak Ward
Meadowlark Park,4310,Women+,Citizenship,Not Canadian citizens,2021,135,sipiwiyiniwak Ward
Menisa,6450,Men+,Citizenship,Canadian citizens,2021,1170,Karhiio Ward
Menisa,6450,Men+,Citizenship,Canadian citizens aged 18 and over,2021,915,Karhiio Ward
Menisa,6450,Men+,Citizenship,Canadian citizens aged under 18,2021,250,Karhiio Ward
Menisa,6450,Men+,Citizenship,Not Canadian citizens,2021,55,Karhiio Ward
Menisa,6450,Total,Citizenship,Canadian citizens,2021,2270,Karhiio Ward
Menisa,6450,Total,Citizenship,Canadian citizens aged 18 and over,2021,1825,Karhiio Ward
Menisa,6450,Total,Citizenship,Canadian citizens aged under 18,2021,450,Karhiio Ward
Menisa,6450,Total,Citizenship,Not Canadian citizens,2021,120,Karhiio Ward
Menisa,6450,Women+,Citizenship,Canadian citizens,2021,1100,Karhiio Ward
Menisa,6450,Women+,Citizenship,Canadian citizens aged 18 and over,2021,905,Karhiio Ward
Menisa,6450,Women+,Citizenship,Canadian citizens aged under 18,2021,200,Karhiio Ward
Menisa,6450,Women+,Citizenship,Not Canadian citizens,2021,60,Karhiio Ward
Meyokumin,6460,Men+,Citizenship,Canadian citizens,2021,1290,Karhiio Ward
Meyokumin,6460,Men+,Citizenship,Canadian citizens aged 18 and over,2021,970,Karhiio Ward
Meyokumin,6460,Men+,Citizenship,Canadian citizens aged under 18,2021,320,Karhiio Ward
Meyokumin,6460,Men+,Citizenship,Not Canadian citizens,2021,200,Karhiio Ward
Meyokumin,6460,Total,Citizenship,Canadian citizens,2021,2550,Karhiio Ward
Meyokumin,6460,Total,Citizenship,Canadian citizens aged 18 and over,2021,1950,Karhiio Ward
Meyokumin,6460,Total,Citizenship,Canadian citizens aged under 18,2021,600,Karhiio Ward
Meyokumin,6460,Total,Citizenship,Not Canadian citizens,2021,390,Karhiio Ward
Meyokumin,6460,Women+,Citizenship,Canadian citizens,2021,1265,Karhiio Ward
Meyokumin,6460,Women+,Citizenship,Canadian citizens aged 18 and over,2021,980,Karhiio Ward
Meyokumin,6460,Women+,Citizenship,Canadian citizens aged under 18,2021,285,Karhiio Ward
Meyokumin,6460,Women+,Citizenship,Not Canadian citizens,2021,190,Karhiio Ward
Meyonohk,6470,Men+,Citizenship,Canadian citizens,2021,1280,Karhiio Ward
Meyonohk,6470,Men+,Citizenship,Canadian citizens aged 18 and over,2021,1000,Karhiio Ward
Meyonohk,6470,Men+,Citizenship,Canadian citizens aged under 18,2021,275,Karhiio Ward
Meyonohk,6470,Men+,Citizenship,Not Canadian citizens,2021,140,Karhiio Ward
Meyonohk,6470,Total,Citizenship,Canadian citizens,2021,2755,Karhiio Ward
Meyonohk,6470,Total,Citizenship,Canadian citizens aged 18 and over,2021,2085,Karhiio Ward
Meyonohk,6470,Total,Citizenship,Canadian citizens aged under 18,2021,675,Karhiio Ward
Meyonohk,6470,Total,Citizenship,Not Canadian citizens,2021,300,Karhiio Ward
Meyonohk,6470,Women+,Citizenship,Canadian citizens,2021,1480,Karhiio Ward
Meyonohk,6470,Women+,Citizenship,Canadian citizens aged 18 and over,2021,1080,Karhiio Ward
Meyonohk,6470,Women+,Citizenship,Canadian citizens aged under 18,2021,395,Karhiio Ward
Meyonohk,6470,Women+,Citizenship,Not Canadian citizens,2021,160,Karhiio Ward
Michaels Park,6480,Men+,Citizenship,Canadian citizens,2021,845,Karhiio Ward
Michaels Park,6480,Men+,Citizenship,Canadian citizens aged 18 and over,2021,715,Karhiio Ward
Michaels Park,6480,Men+,Citizenship,Canadian citizens aged under 18,2021,135,Karhiio Ward
Michaels Park,6480,Men+,Citizenship,Not Canadian citizens,2021,115,Karhiio Ward
Michaels Park,6480,Total,Citizenship,Canadian citizens,2021,1820,Karhiio Ward
Michaels Park,6480,Total,Citizenship,Canadian citizens aged 18 and over,2021,1495,Karhiio Ward
Michaels Park,6480,Total,Citizenship,Canadian citizens aged under 18,2021,330,Karhiio Ward
Michaels Park,6480,Total,Citizenship,Not Canadian citizens,2021,235,Karhiio Ward
Michaels Park,6480,Women+,Citizenship,Canadian citizens,2021,975,Karhiio Ward
Michaels Park,6480,Women+,Citizenship,Canadian citizens aged 18 and over,2021,780,Karhiio Ward
Michaels Park,6480,Women+,Citizenship,Canadian citizens aged under 18,2021,190,Karhiio Ward
Michaels Park,6480,Women+,Citizenship,Not Canadian citizens,2021,115,Karhiio Ward
Mill Woods Town Centre,6520,Men+,Citizenship,Canadian citizens,2021,320,Karhiio Ward
Mill Woods Town Centre,6520,Men+,Citizenship,Canadian citizens aged 18 and over,2021,280,Karhiio Ward
Mill Woods Town Centre,6520,Men+,Citizenship,Canadian citizens aged under 18,2021,40,Karhiio Ward
Mill Woods Town Centre,6520,Men+,Citizenship,Not Canadian citizens,2021,125,Karhiio Ward
Mill Woods Town Centre,6520,Total,Citizenship,Canadian citizens,2021,850,Karhiio Ward
Mill Woods Town Centre,6520,Total,Citizenship,Canadian citizens aged 18 and over,2021,755,Karhiio Ward
Mill Woods Town Centre,6520,Total,Citizenship,Canadian citizens aged under 18,2021,90,Karhiio Ward
Mill Woods Town Centre,6520,Total,Citizenship,Not Canadian citizens,2021,215,Karhiio Ward
Mill Woods Town Centre,6520,Women+,Citizenship,Canadian citizens,2021,525,Karhiio Ward
Mill Woods Town Centre,6520,Women+,Citizenship,Canadian citizens aged 18 and over,2021,475,Karhiio Ward
Mill Woods Town Centre,6520,Women+,Citizenship,Canadian citizens aged under 18,2021,55,Karhiio Ward
Mill Woods Town Centre,6520,Women+,Citizenship,Not Canadian citizens,2021,90,Karhiio Ward
Miller,2541,Men+,Citizenship,Canadian citizens,2021,1405,Dene Ward
Miller,2541,Men+,Citizenship,Canadian citizens aged 18 and over,2021,1095,Dene Ward
Miller,2541,Men+,Citizenship,Canadian citizens aged under 18,2021,315,Dene Ward
Miller,2541,Men+,Citizenship,Not Canadian citizens,2021,160,Dene Ward
Miller,2541,Total,Citizenship,Canadian citizens,2021,3015,Dene Ward
Miller,2541,Total,Citizenship,Canadian citizens aged 18 and over,2021,2295,Dene Ward
Miller,2541,Total,Citizenship,Canadian citizens aged under 18,2021,720,Dene Ward
Miller,2541,Total,Citizenship,Not Canadian citizens,2021,345,Dene Ward
Miller,2541,Women+,Citizenship,Canadian citizens,2021,1605,Dene Ward
Miller,2541,Women+,Citizenship,Canadian citizens aged 18 and over,2021,1200,Dene Ward
Miller,2541,Women+,Citizenship,Canadian citizens aged under 18,2021,405,Dene Ward
Miller,2541,Women+,Citizenship,Not Canadian citizens,2021,190,Dene Ward
Minchau,6530,Men+,Citizenship,Canadian citizens,2021,1395,Sspomitapi Ward
Minchau,6530,Men+,Citizenship,Canadian citizens aged 18 and over,2021,1040,Sspomitapi Ward
Minchau,6530,Men+,Citizenship,Canadian citizens aged under 18,2021,360,Sspomitapi Ward
Minchau,6530,Men+,Citizenship,Not Canadian citizens,2021,225,Sspomitapi Ward
Minchau,6530,Total,Citizenship,Canadian citizens,2021,2705,Sspomitapi Ward
Minchau,6530,Total,Citizenship,Canadian citizens aged 18 and over,2021,2035,Sspomitapi Ward
Minchau,6530,Total,Citizenship,Canadian citizens aged under 18,2021,665,Sspomitapi Ward
Minchau,6530,Total,Citizenship,Not Canadian citizens,2021,460,Sspomitapi Ward
Minchau,6530,Women+,Citizenship,Canadian citizens,2021,1310,Sspomitapi Ward
Minchau,6530,Women+,Citizenship,Canadian citizens aged 18 and over,2021,995,Sspomitapi Ward
Minchau,6530,Women+,Citizenship,Canadian citizens aged under 18,2021,310,Sspomitapi Ward
Minchau,6530,Women+,Citizenship,Not Canadian citizens,2021,235,Sspomitapi Ward
Montrose,2550,Men+,Citizenship,Canadian citizens,2021,1555,Métis Ward
Montrose,2550,Men+,Citizenship,Canadian citizens aged 18 and over,2021,1310,Métis Ward
Montrose,2550,Men+,Citizenship,Canadian citizens aged under 18,2021,245,Métis Ward
Montrose,2550,Men+,Citizenship,Not Canadian citizens,2021,135,Métis Ward
Montrose,2550,Total,Citizenship,Canadian citizens,2021,2950,Métis Ward
Montrose,2550,Total,Citizenship,Canadian citizens aged 18 and over,2021,2465,Métis Ward
Montrose,2550,Total,Citizenship,Canadian citizens aged under 18,2021,490,Métis Ward
Montrose,2550,Total,Citizenship,Not Canadian citizens,2021,305,Métis Ward
Montrose,2550,Women+,Citizenship,Canadian citizens,2021,1400,Métis Ward
Montrose,2550,Women+,Citizenship,Canadian citizens aged 18 and over,2021,1155,Métis Ward
Montrose,2550,Women+,Citizenship,Canadian citizens aged under 18,2021,250,Métis Ward
Montrose,2550,Women+,Citizenship,Not Canadian citizens,2021,170,Métis Ward
Newton,2560,Men+,Citizenship,Canadian citizens,2021,1350,Métis Ward
Newton,2560,Men+,Citizenship,Canadian citizens aged 18 and over,2021,1070,Métis Ward
Newton,2560,Men+,Citizenship,Canadian citizens aged under 18,2021,280,Métis Ward
Newton,2560,Men+,Citizenship,Not Canadian citizens,2021,90,Métis Ward
Newton,2560,Total,Citizenship,Canadian citizens,2021,2705,Métis Ward
Newton,2560,Total,Citizenship,Canadian citizens aged 18 and over,2021,2135,Métis Ward
Newton,2560,Total,Citizenship,Canadian citizens aged under 18,2021,575,Métis Ward
Newton,2560,Total,Citizenship,Not Canadian citizens,2021,180,Métis Ward
Newton,2560,Women+,Citizenship,Canadian citizens,2021,1355,Métis Ward
Newton,2560,Women+,Citizenship,Canadian citizens aged 18 and over,2021,1065,Métis Ward
Newton,2560,Women+,Citizenship,Canadian citizens aged under 18,2021,290,Métis Ward
Newton,2560,Women+,Citizenship,Not Canadian citizens,2021,95,Métis Ward
North Glenora,3310,Men+,Citizenship,Canadian citizens,2021,980,Nakota Isga Ward
North Glenora,3310,Men+,Citizenship,Canadian citizens aged 18 and over,2021,710,Nakota Isga Ward
North Glenora,3310,Men+,Citizenship,Canadian citizens aged under 18,2021,270,Nakota Isga Ward
North Glenora,3310,Men+,Citizenship,Not Canadian citizens,2021,90,Nakota Isga Ward
North Glenora,3310,Total,Citizenship,Canadian citizens,2021,1980,Nakota Isga Ward
North Glenora,3310,Total,Citizenship,Canadian citizens aged 18 and over,2021,1525,Nakota Isga Ward
North Glenora,3310,Total,Citizenship,Canadian citizens aged under 18,2021,455,Nakota Isga Ward
North Glenora,3310,Total,Citizenship,Not Canadian citizens,2021,215,Nakota Isga Ward
North Glenora,3310,Women+,Citizenship,Canadian citizens,2021,1000,Nakota Isga Ward
North Glenora,3310,Women+,Citizenship,Canadian citizens aged 18 and over,2021,815,Nakota Isga Ward
North Glenora,3310,Women+,Citizenship,Canadian citizens aged under 18,2021,180,Nakota Isga Ward
North Glenora,3310,Women+,Citizenship,Not Canadian citizens,2021,125,Nakota Isga Ward
Northmount,2580,Men+,Citizenship,Canadian citizens,2021,1485,tastawiyiniwak Ward
Northmount,2580,Men+,Citizenship,Canadian citizens aged 18 and over,2021,1140,tastawiyiniwak Ward
Northmount,2580,Men+,Citizenship,Canadian citizens aged under 18,2021,350,tastawiyiniwak Ward
Northmount,2580,Men+,Citizenship,Not Canadian citizens,2021,110,tastawiyiniwak Ward
Northmount,2580,Total,Citizenship,Canadian citizens,2021,3055,tastawiyiniwak Ward
Northmount,2580,Total,Citizenship,Canadian citizens aged 18 and over,2021,2340,tastawiyiniwak Ward
Northmount,2580,Total,Citizenship,Canadian citizens aged under 18,2021,710,tastawiyiniwak Ward
Northmount,2580,Total,Citizenship,Not Canadian citizens,2021,245,tastawiyiniwak Ward
Northmount,2580,Women+,Citizenship,Canadian citizens,2021,1570,tastawiyiniwak Ward
Northmount,2580,Women+,Citizenship,Canadian citizens aged 18 and over,2021,1200,tastawiyiniwak Ward
Northmount,2580,Women+,Citizenship,Canadian citizens aged under 18,2021,370,tastawiyiniwak Ward
Northmount,2580,Women+,Citizenship,Not Canadian citizens,2021,135,tastawiyiniwak Ward
Ogilvie Ridge,5300,Men+,Citizenship,Canadian citizens,2021,430,pihêsiwin Ward
Ogilvie Ridge,5300,Men+,Citizenship,Canadian citizens aged 18 and over,2021,340,pihêsiwin Ward
Ogilvie Ridge,5300,Men+,Citizenship,Canadian citizens aged under 18,2021,90,pihêsiwin Ward
Ogilvie Ridge,5300,Men+,Citizenship,Not Canadian citizens,2021,35,pihêsiwin Ward
Ogilvie Ridge,5300,Total,Citizenship,Canadian citizens,2021,880,pihêsiwin Ward
Ogilvie Ridge,5300,Total,Citizenship,Canadian citizens aged 18 and over,2021,710,pihêsiwin Ward
Ogilvie Ridge,5300,Total,Citizenship,Canadian citizens aged under 18,2021,165,pihêsiwin Ward
Ogilvie Ridge,5300,Total,Citizenship,Not Canadian citizens,2021,60,pihêsiwin Ward
Ogilvie Ridge,5300,Women+,Citizenship,Canadian citizens,2021,445,pihêsiwin Ward
Ogilvie Ridge,5300,Women+,Citizenship,Canadian citizens aged 18 and over,2021,370,pihêsiwin Ward
Ogilvie Ridge,5300,Women+,Citizenship,Canadian citizens aged under 18,2021,75,pihêsiwin Ward
Ogilvie Ridge,5300,Women+,Citizenship,Not Canadian citizens,2021,25,pihêsiwin Ward
Oleskiw,4360,Men+,Citizenship,Canadian citizens,2021,1365,sipiwiyiniwak Ward
Oleskiw,4360,Men+,Citizenship,Canadian citizens aged 18 and over,2021,1115,sipiwiyiniwak Ward
Oleskiw,4360,Men+,Citizenship,Canadian citizens aged under 18,2021,250,sipiwiyiniwak Ward
Oleskiw,4360,Men+,Citizenship,Not Canadian citizens,2021,70,sipiwiyiniwak Ward
Oleskiw,4360,Total,Citizenship,Canadian citizens,2021,2760,sipiwiyiniwak Ward
Oleskiw,4360,Total,Citizenship,Canadian citizens aged 18 and over,2021,2235,sipiwiyiniwak Ward
Oleskiw,4360,Total,Citizenship,Canadian citizens aged under 18,2021,525,sipiwiyiniwak Ward
Oleskiw,4360,Total,Citizenship,Not Canadian citizens,2021,155,sipiwiyiniwak Ward
Oleskiw,4360,Women+,Citizenship,Canadian citizens,2021,1395,sipiwiyiniwak Ward
Oleskiw,4360,Women+,Citizenship,Canadian citizens aged 18 and over,2021,1120,sipiwiyiniwak Ward
Oleskiw,4360,Women+,Citizenship,Canadian citizens aged under 18,2021,280,sipiwiyiniwak Ward
Oleskiw,4360,Women+,Citizenship,Not Canadian citizens,2021,85,sipiwiyiniwak Ward
Oliver,1150,Men+,Citizenship,Canadian citizens,2021,7685,O-day'min Ward
Oliver,1150,Men+,Citizenship,Canadian citizens aged 18 and over,2021,7240,O-day'min Ward
Oliver,1150,Men+,Citizenship,Canadian citizens aged under 18,2021,445,O-day'min Ward
Oliver,1150,Men+,Citizenship,Not Canadian citizens,2021,980,O-day'min Ward
Oliver,1150,Total,Citizenship,Canadian citizens,2021,15315,O-day'min Ward
Oliver,1150,Total,Citizenship,Canadian citizens aged 18 and over,2021,14540,O-day'min Ward
Oliver,1150,Total,Citizenship,Canadian citizens aged under 18,2021,775,O-day'min Ward
Oliver,1150,Total,Citizenship,Not Canadian citizens,2021,2195,O-day'min Ward
Oliver,1150,Women+,Citizenship,Canadian citizens,2021,7630,O-day'min Ward
Oliver,1150,Women+,Citizenship,Canadian citizens aged 18 and over,2021,7300,O-day'min Ward
Oliver,1150,Women+,Citizenship,Canadian citizens aged under 18,2021,335,O-day'min Ward
Oliver,1150,Women+,Citizenship,Not Canadian citizens,2021,1220,O-day'min Ward
Ormsby Place,4380,Men+,Citizenship,Canadian citizens,2021,2120,sipiwiyiniwak Ward
Ormsby Place,4380,Men+,Citizenship,Canadian citizens aged 18 and over,2021,1610,sipiwiyiniwak Ward
Ormsby Place,4380,Men+,Citizenship,Canadian citizens aged under 18,2021,505,sipiwiyiniwak Ward
Ormsby Place,4380,Men+,Citizenship,Not Canadian citizens,2021,200,sipiwiyiniwak Ward
Ormsby Place,4380,Total,Citizenship,Canadian citizens,2021,4555,sipiwiyiniwak Ward
Rapperswill,3370,Men+,Citizenship,Not Canadian citizens,2021,225,Anirniq Ward
Ormsby Place,4380,Total,Citizenship,Canadian citizens aged 18 and over,2021,3465,sipiwiyiniwak Ward
Ormsby Place,4380,Total,Citizenship,Canadian citizens aged under 18,2021,1090,sipiwiyiniwak Ward
Ormsby Place,4380,Total,Citizenship,Not Canadian citizens,2021,480,sipiwiyiniwak Ward
Ormsby Place,4380,Women+,Citizenship,Canadian citizens,2021,2440,sipiwiyiniwak Ward
Ormsby Place,4380,Women+,Citizenship,Canadian citizens aged 18 and over,2021,1855,sipiwiyiniwak Ward
Ormsby Place,4380,Women+,Citizenship,Canadian citizens aged under 18,2021,580,sipiwiyiniwak Ward
Ormsby Place,4380,Women+,Citizenship,Not Canadian citizens,2021,280,sipiwiyiniwak Ward
Ottewell,6550,Men+,Citizenship,Canadian citizens,2021,2780,Métis Ward
Ottewell,6550,Men+,Citizenship,Canadian citizens aged 18 and over,2021,2235,Métis Ward
Ottewell,6550,Men+,Citizenship,Canadian citizens aged under 18,2021,545,Métis Ward
Ottewell,6550,Men+,Citizenship,Not Canadian citizens,2021,90,Métis Ward
Ottewell,6550,Total,Citizenship,Canadian citizens,2021,5595,Métis Ward
Ottewell,6550,Total,Citizenship,Canadian citizens aged 18 and over,2021,4500,Métis Ward
Ottewell,6550,Total,Citizenship,Canadian citizens aged under 18,2021,1085,Métis Ward
Ottewell,6550,Total,Citizenship,Not Canadian citizens,2021,180,Métis Ward
Ottewell,6550,Women+,Citizenship,Canadian citizens,2021,2810,Métis Ward
Ottewell,6550,Women+,Citizenship,Canadian citizens aged 18 and over,2021,2265,Métis Ward
Ottewell,6550,Women+,Citizenship,Canadian citizens aged under 18,2021,545,Métis Ward
